id,department,category,brand,name,model,condition,priceGHS,priceSource,priceCheckedAt,releaseStatus,releaseDate,sourceUrl,imageSource,galleryImageCount,galleryImages,galleryCheckedAt
"official-samsung-galaxy-z-fold8","phones","Unlocked Smartphones","Samsung","Galaxy Z Fold8","","New product reference; Ghana supplier to confirm","","","","released","","https://www.samsung.com/us/smartphones/galaxy-z-fold8/buy/","https://img.global.news.samsung.com/global/wp-content/uploads/2026/07/22220505/Samsung-Mobile-Galaxy-Unpacked-July-2026-Galaxy-Z-Fold8-Ultra-Galaxy-Z-Fold8-Galaxy-Z-Flip8-A-First-Look_main6.jpg","6","https://img.global.news.samsung.com/global/wp-content/uploads/2026/07/22220505/Samsung-Mobile-Galaxy-Unpacked-July-2026-Galaxy-Z-Fold8-Ultra-Galaxy-Z-Fold8-Galaxy-Z-Flip8-A-First-Look_main6.jpg | https://images.samsung.com/is/image/samsung/assets/us/20260722/2_H8_GroupKV.jpg | https://images.samsung.com/is/image/samsung/assets/us/20260722/3_H8_ExclusiveColor.jpg | https://stg-images.samsung.com/is/image/samsung/assets/us/f2607/buypage/see-actual/H8_See_Actual_Size_inch_PC_1440x547.jpg | https://images.samsung.com/is/image/samsung/assets/us/smartphones/20260807/Feature_ContentNativeRatio_SCOM-147900_800x600.jpg | https://stg-images.samsung.com/is/image/samsung/assets/us/f2607/buypage/gallery/h8/2_H8_KF-Design_SCOMB8Q8-235_SCOM_BuyPageGallery_800x600.jpg","2026-09-24"
"official-google-pixel-11","phones","Unlocked Smartphones","Google","Pixel 11","","New product reference; Ghana supplier to confirm","","","","released","2026-08-20","https://blog.google/products-and-platforms/devices/pixel/google-pixel-11-pro-xl/","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/NFG_Cubs_Frost.width-1200.format-webp.webp","6","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/NFG_Cubs_Frost.width-1200.format-webp.webp | https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel_11_Family_Shot.width-1200.format-webp.webp | https://lh3.googleusercontent.com/2M8zi_4uHV65eLldy_tT2CVvMSxMUDopPTx2A9IYW6bJdUgg_0WpNtbaZe-QsJpaw6iPqv789MEukIyMYbYb5He6nSg5YbKBvnc=w566-h640-rw-nu | https://lh3.googleusercontent.com/KA86CCMWpqDNDWOhTCjUvzAU1bAMvoD5u_HSZp-6eGi4B3TbH6Gh6zDAgi-5ziBBKOJJ7rYIhgO2JOKhPypErL84zyv-l3lYgqI=w656-h369-rw-nu | https://lh3.googleusercontent.com/SG3Y21BmqLcu5KLmxoCRX8eQnzUAZFzK_X89IQxoSGlGZyBLl_mZ6G0bIC_zwR337aY_CpIzRVf0jIFMCB-5Cl2OrtWQabt65x4=w566-h566-rw-nu | https://lh3.googleusercontent.com/z7pJxoc0ygatouQLnmgInOrOBSS-ys4wYuCAEfQrM6oSIVujA70vIISJIyc6XAHQizwBnmOTN7oJOqAuy5rDYBbER4x5L7ujxCI=w566-h426-rw-nu","2026-09-24"
"official-google-pixel-11-pro","phones","Unlocked Smartphones","Google","Pixel 11 Pro","","New product reference; Ghana supplier to confirm","","","","released","2026-08-20","https://blog.google/products-and-platforms/devices/pixel/google-pixel-11-pro-xl/","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel-11ProXL_Family-Shot.width-1200.format-webp.webp","6","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel-11ProXL_Family-Shot.width-1200.format-webp.webp | https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel_11_Launch_social.width-800.format-webp.webp | https://lh3.googleusercontent.com/ct1kCnwtbX1PlrR-TtLH-sj2pL30B1Zv08avmL4RPB0PZrFwzBL0shA6STz8qwCEC2_hKfq_9vcxhcaqQNPgCKhbCXYwKeqP0w=w1132-h1282-rw-nu | https://lh3.googleusercontent.com/rmby3pp4nS61BOrukyu-rbBbD45apmGpjchh8QPu-uJiN1Cyb-fxUSunuekJBB26o1SXl7gIOAfl3NQhR8PrwsZopnb3Kj-Y_LI=w560-h700-rw-nu | https://lh3.googleusercontent.com/w6ZLQp4YT4M8m23WVqBV3puDiXQudwvi4D0JS0yvUFYgR-0Pv9xLMfm1tW9Et9NCufoE5EJhYxtpfDCMobpstQoEPRYsUir7QA=w1132-h1132-rw-nu | https://lh3.googleusercontent.com/ZoBsfFUyAM4Ph2seuYt7EtG37b1YyZKvkl2QPfcSlvNwBJtgSQjPRJjYRTC9tgbss6aR6cz-u5sl2qAYQ7-KZy5dmx31axAWbJk=w1392-h794-rw-nu","2026-09-24"
"official-google-pixel-11-pro-xl","phones","Unlocked Smartphones","Google","Pixel 11 Pro XL","","New product reference; Ghana supplier to confirm","","","","released","2026-08-20","https://blog.google/products-and-platforms/devices/pixel/google-pixel-11-pro-xl/","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel-11ProXL_Family-Shot.width-1200.format-webp.webp","1","https://storage.googleapis.com/gweb-uniblog-publish-prod/images/Pixel-11ProXL_Family-Shot.width-1200.format-webp.webp","2026-09-24"
"official-sony-wh-1000xm6","audio","Over-Ear Headphones","Sony","WH-1000XM6","","New product reference; Ghana supplier to confirm","","","","released","","https://electronics.sony.com/audio/headphones/headband/p/wh1000xm6-b?sku=wh1000xm6-b","https://d1ncau8tqf99kp.cloudfront.net/converted/152005_original_local_1200x1050_v3_converted.webp","6","https://d1ncau8tqf99kp.cloudfront.net/converted/152005_original_local_1200x1050_v3_converted.webp | https://d1ncau8tqf99kp.cloudfront.net/converted/128943_original_local_1200x1050_v3_converted.webp | https://d1ncau8tqf99kp.cloudfront.net/converted/128944_original_local_1200x1050_v3_converted.webp | https://d1ncau8tqf99kp.cloudfront.net/converted/129022_original_local_1200x1050_v3_converted.webp | https://d1ncau8tqf99kp.cloudfront.net/converted/129019_original_local_1200x1050_v3_converted.webp | https://d1ncau8tqf99kp.cloudfront.net/converted/128945_original_local_1200x1050_v3_converted.webp","2026-09-24"
"official-sony-playstation-5-pro","gaming","Gaming Consoles","Sony","PlayStation 5 Pro","","New product reference; Ghana supplier to confirm","","","","released","","https://www.playstation.com/en-us/ps5/ps5-pro/","https://gmedia.playstation.com/is/image/SIEPDC/ps5-pro-overview-homepage-hero-desktop-background-01-en-16aug24?%24100px%24=","6","https://gmedia.playstation.com/is/image/SIEPDC/ps5-pro-overview-homepage-hero-desktop-background-01-en-16aug24?$1600px$ | https://gmedia.playstation.com/is/image/SIEPDC/ps5-pro-macro-image-block-01-en-27aug24?$1600px$ | https://media.direct.playstation.com/is/image/sierialto/ps5-pro-Hero-1-angled | https://media.direct.playstation.com/is/image/sierialto/ps5-pro-Hero-2-forward-facing | https://media.direct.playstation.com/is/image/sierialto/ps5-pro-Hero-4-laying-flat | https://media.direct.playstation.com/is/image/sierialto/ps5-pro-Hero-7-angled-console","2026-09-24"
"official-microsoft-xbox-series-x","gaming","Gaming Consoles","Microsoft","Xbox Series X","","New product reference; Ghana supplier to confirm","","","","released","","https://www.microsoft.com/en-us/d/consola-xbox-series-x/8wj714n3rbtl","https://assets.xboxservices.com/assets/18/30/1830806b-d41d-40ce-a846-792df7d14e1d.jpg?n=Xbox-Series-X_Sharing_200x200_02.jpg","4","https://cms-assets.xboxservices.com/assets/bc/40/bc40fdf3-85a6-4c36-af92-dca2d36fc7e5.png?n=642227_Hero-Gallery-0_A1_857x676.png | https://cms-assets.xboxservices.com/assets/68/a0/68a0e50d-0d13-42b1-8498-e55cef8a9133.png?n=642227_Hero-Gallery-0_A2_857x676.png | https://cms-assets.xboxservices.com/assets/14/b5/14b5af73-466f-4584-9c7c-de5464af8c3b.png?n=642227_Hero-Gallery-0_A3_857x676.png | https://cms-assets.xboxservices.com/assets/c5/30/c53042dc-6a60-43f7-b1ff-0b4e018edbbe.png?n=642227_Hero-Gallery-0_A4_857x676.png","2026-09-24"
"official-nintendo-switch-2","gaming","Gaming Consoles","Nintendo","Nintendo Switch 2","","New product reference; Ghana supplier to confirm","","","","released","2025-06-05","https://www.nintendo.com/us/store/products/nintendo-switch-2-system-123669/","https://assets.nintendo.com/image/upload/c_fill,w_1200/q_auto:best/f_auto/dpr_2.0/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-package-front-2000x2000","6","https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-package-front-2000x2000 | https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-dock-joy-con-grip-2000x2000 | https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-handheld-1200x675 | https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-hand-pulling-right-joy-con-off-1200x675 | https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-back-2000x2000 | https://assets.nintendo.com/image/upload/ar_16:9,b_auto:border,c_lpad/b_white/f_auto/q_auto/dpr_1.5/ncom/My%20Nintendo%20Store/EN-US/Nintendo%20Switch%202/Hardware/123669-nintendo-switch-2-docked-2000x2000","2026-09-24"
"official-nintendo-switch-2-zelda-40","gaming","Gaming Consoles","Nintendo","Nintendo Switch 2 – The Legend of Zelda – 40th Anniversary Edition","","New product reference; Ghana supplier to confirm","","","","coming_soon","2026-10-29","https://www.nintendo.co.jp/corporate/release/en/2026/260908_2.html","https://www.nintendo.co.jp/corporate/release/en/2026/img_260908_2/photo_1.jpg","1","https://www.nintendo.co.jp/corporate/release/en/2026/img_260908_2/photo_1.jpg","2026-09-24"
"official-dell-xps-googlebook","computers-tablets","Laptops","Dell","XPS Googlebook","","New product reference; Ghana supplier to confirm","","","","released","2026-09-21","https://delltechnologies.gcs-web.com/news-releases/news-release-details/dell-technologies-introduces-xps-googlebook-first-xps-laptop","https://mms.businesswire.com/media/20260921653290/en/2906846/4/dell-dx13267-laptop-x-X-shape-yl.jpg","5","https://mms.businesswire.com/media/20260921653290/en/2906846/4/dell-dx13267-laptop-x-X-shape-yl.jpg | https://lh3.googleusercontent.com/kic9mOpSmWQb8zvSSehXOPKW6idD97Y1MDIxMbrWuVl5RXZvExps6luwnoIbDdxf6e3pExJ-jNr1uOpQRv1-TpvUeODgY_a6xQ=w660-h660-rw-nu | https://lh3.googleusercontent.com/tIWg0OvASM7vOUvxZReeHdNfrazWsolK0bP2fP-uXPCG8YCDHe3LZDQSeKDRcOUTRJpaTWQ1zrS6mYfqLSCuYoUA1miWb1yqakU=w660-h660-rw-nu | https://lh3.googleusercontent.com/YFSST3u9_bTTeOpe0d3H1B_X3fQy6dQ2DSjT9p2jUOqaC0vE1Dei3cng5r_4LtVMj3Y5lpBCiYofT8tAuOGEG_W_Q-U6AgfpS0I=w2784-h1800-rw-nu | https://lh3.googleusercontent.com/44h3Feog8KjEk6CcolNqq1xP8XlB7GMAy33gJws4BRg3Fsp5nsfI0MU6URcxlteSys0juR1F__mUB0XkbRvH92w_9CxVDwhLnZg=w1132-h1416-rw-nu","2026-09-24"
"official-hp-omnibook-ultra-14-kd0047nr","computers-tablets","Laptops","HP","OmniBook Ultra 14-kd0047nr","","New product reference; Ghana supplier to confirm","","","","released","","https://www.hp.com/us-en/shop/pdp/hp-omnibook-ultra-laptop-next-gen-ai-14-kd0047nr","https://hp.widen.net/content/ubb3gjnucb/webp/ubb3gjnucb.png?color=ffffff00&dpi=72&h=430&w=573","6","https://hp.widen.net/content/ubb3gjnucb/png/ubb3gjnucb.png?w=1659&h=1246&dpi=72&color=ffffff00 | https://hp.widen.net/content/foyezopm75/png/foyezopm75.png?w=1659&h=1246&dpi=72&color=ffffff00 | https://hp.widen.net/content/mdpf8ifacb/png/mdpf8ifacb.png?w=1659&h=1246&dpi=72&color=ffffff00 | https://hp.widen.net/content/oa9v4ozctc/png/oa9v4ozctc.png?w=1659&h=1246&dpi=72&color=ffffff00 | https://hp.widen.net/content/rldinvgiel/png/rldinvgiel.png?w=1659&h=1246&dpi=72&color=ffffff00 | https://hp.widen.net/content/a9oiojfo69/png/a9oiojfo69.png?w=1659&h=1246&dpi=72&color=ffffff00","2026-09-24"
"official-lenovo-yoga-slim-7x-gen-11","computers-tablets","Laptops","Lenovo","Yoga Slim 7x Gen 11 (14-inch Snapdragon)","","New product reference; Ghana supplier to confirm","","","","released","","https://www.lenovo.com/us/en/p/laptops/yoga/yoga-slim-series/lenovo-yoga-slim-7x-gen-11-14-inch-snapdragon/83qr0000us","https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-series-tn.png?height=584&width=584","6","https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-1.88d7cb72e79c4be9.png | https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-2.b74c4e70504b3401.png | https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-3.2a5808f6c7ad6deb.png | https://p3-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-4.eacb3323a360065c.png | https://p4-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-5.6af23ad83b5d8786.png | https://p1-ofp.static.pub/ShareResource/optimized/pdp/yoga/yoga-slim-series/len101y0066/lenovo-yoga-slim-7x-gen-11-14-snapdragon-pdp-gallery-6.7b35840bd8bf71bb.png","2026-09-24"
"bbca-19779374","computers-tablets","Laptops","Dell","Dell 15.6"" 120Hz Laptop - Intel Core 3 100U - 8GB DDR5 - 512GB SSD - Windows 11 Home - Carbon Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/dell-15-6-120hz-laptop-intel-core-3-100u-8gb-ddr5-512gb-ssd-windows-11-home-carbon-black/19779374","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779374_5.jpg","2026-09-24"
"bbca-19860983","computers-tablets","Laptops","ASUS","ASUS Zenbook A14 14"" Laptop - Snapdragon X X1 26 100 - 16GB LPDDR5X - 512GB SSD - Windows 11 Home - Iceland Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/asus-zenbook-a14-14-laptop-snapdragon-x-x1-26-100-16gb-lpddr5x-512gb-ssd-windows-11-home-iceland-grey/19860983","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19860/19860983_5.jpg","2026-09-24"
"bbca-19889764","computers-tablets","Laptops","Acer","Acer Aspire Go 15.6"" Laptop - Silver (AMD R7 7730/16GB RAM/1TB SSD/Windows 11)","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/acer-aspire-go-15-6-laptop-silver-amd-r7-7730-16gb-ram-1tb-ssd-windows-11/19889764","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/198/19889/19889764_5.jpg","2026-09-24"
"bbca-19779375","computers-tablets","Laptops","Dell","Dell 15.6"" 120Hz Laptop - AMD Ryzen 5 7520U - 8GB LPDDR5 - 512GB SSD - Windows 11 Home - Carbon Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/dell-15-6-120hz-laptop-amd-ryzen-5-7520u-8gb-lpddr5-512gb-ssd-windows-11-home-carbon-black/19779375","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779375_5.jpg","2026-09-24"
"bbca-19704954","computers-tablets","Laptops","ASUS","ASUS Vivobook Go 15 15.6"" Laptop - Intel N150 - 4GB LPDDR5 - 128GB UFS - Windows 11 Home - Mixed Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/asus-vivobook-go-15-15-6-laptop-intel-n150-4gb-lpddr5-128gb-ufs-windows-11-home-mixed-black/19704954","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19704/19704954_5.jpg","2026-09-24"
"bbca-19784198","computers-tablets","Laptops","Lenovo","Lenovo IdeaPad Slim 3 15.6"" Laptop, Business Student - AMD Athlon Silver 10 - 8GB LPDDR5 - 128GB SSD - Windows 11 Home - Abyss Blue","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-slim-3-15-6-laptop-business-student-amd-athlon-silver-10-8gb-lpddr5-128gb-ssd-windows-11-home-abyss-blue/19784198","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784198_5.jpg","2026-09-24"
"bbca-19779376","computers-tablets","Laptops","Dell","Dell 15.6"" Touchscreen Laptop - Intel Core i5-1334U - 16GB DDR5 - 512GB SSD - Intel UHD - Windows 11 Home - Carbon Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/dell-15-6-touchscreen-laptop-intel-core-i5-1334u-16gb-ddr5-512gb-ssd-intel-uhd-windows-11-home-carbon-black/19779376","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19779/19779376_5.jpg","2026-09-24"
"bbca-19368087","computers-tablets","Laptops","Acer","Acer Aspire Go 15.6"" Laptop - Intel C3 N355 - 16GB DDR5 - 512GB SSD - Windows 11 Home - Pure Silver","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/acer-aspire-go-15-6-laptop-intel-c3-n355-16gb-ddr5-512gb-ssd-windows-11-home-pure-silver/19368087","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/193/19368/19368087_5.jpg","2026-09-24"
"bbca-19784267","computers-tablets","Laptops","Lenovo","Lenovo IdeaPad Slim 5i 16"" Laptop, Business Student - Intel Core Ultra 7 355 - 32GB DDR5 - 1TB SSD - Windows 11 Home - Cosmic Blue","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/lenovo-ideapad-slim-5i-16-laptop-business-student-intel-core-ultra-7-355-32gb-ddr5-1tb-ssd-windows-11-home-cosmic-blue/19784267","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19784/19784267_5.jpg","2026-09-24"
"bbca-19728358","computers-tablets","Laptops","ASUS","ASUS Vivobook Go 15 15.6"" Laptop - AMD Ryzen 5 40 - 8GB LPDDR5 - 512GB SSD - Windows 11 Home - Mixed Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/asus-vivobook-go-15-15-6-laptop-amd-ryzen-5-40-8gb-lpddr5-512gb-ssd-windows-11-home-mixed-black/19728358","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358_1.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358_2.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358_3.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358_4.jpg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/197/19728/19728358_5.jpg","2026-09-24"
"bbca-19653895","computers-tablets","Desktop computers","","ACEMAGIC - K1 Mini PC - AMD Ryzen R2544 (4C/8T, Up to 3.7 GHz) - Windows 11 Pro - 16GB DDR4 512GB SSD - Triple 4K Display/WiFi6/BT5.2 - Desktop Computer - for Business Office Home","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/acemagic-k1-mini-pc-amd-ryzen-r2544-4c-8t-up-to-3-7-ghz-windows-11-pro-16gb-ddr4-512gb-ssd-triple-4k-display-wifi6-bt5-2-desktop-computer-for-business-office-home/19653895","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895.png | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895_1.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895_2.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895_3.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895_4.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/196/19653/19653895_5.jpeg","2026-09-24"
"bbca-16660650","computers-tablets","Desktop computers","Dell","Dell Precision T5820 Workstation Desktop (2018) | Core Xeon W - 1TB SSD - 32GB RAM - Quadro P4000 | 4 Cores - 8GB GDDR5","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/dell-precision-t5820-workstation-desktop-2018-core-xeon-w-1tb-ssd-32gb-ram-quadro-p4000-4-cores-8gb-gddr5/16660650","","6","https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650_1.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650_2.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650_3.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650_4.jpeg | https://multimedia.bbycastatic.ca/multimedia/products/500x500/166/16660/16660650_5.jpeg","2026-09-24"
